ID	Chr	Strand	SS1_pos	SS2_pos	SS3_pos	Tissue1	Tissue2	Label	TrASPr_pred
tTecVBi0slI	14	+	71045283	71046963	71046939	TISS11	TISS00	0.001985582359544916	0.0060035964
Yyb-SFJsrH4	8	-	67240161	67238893	67238754	TISS03	TISS14	0.9980734816432986	0.990732
Yyb-SFJsrH4	8	-	67240161	67238893	67238754	TISS02	TISS07	0.9980530187691735	0.9949397
oiN2QmSJ8x0	14	+	24177383	24177464	24177509	TISS14	TISS03	0.9980548504250439	0.9843364
PUz67Kn3gFQ	8	-	18062278	18061740	18061696	TISS11	TISS03	0.9987457719529561	0.9885361
PUz67Kn3gFQ	8	-	18062278	18061740	18061696	TISS07	TISS02	0.9988299360348838	0.98934746
EddT8173NQA	8	+	27431472	27432259	27432102	TISS14	TISS02	0.0013751389950367406	0.000981172
EddT8173NQA	8	+	27431472	27432259	27432102	TISS07	TISS11	0.001744096106052728	0.0008864989
5EnhchCfHPY	8	-	133463413	133461994	133462029	TISS03	TISS00	0.0017535104145532869	0.029986508
5EnhchCfHPY	8	-	133463413	133461994	133462029	TISS11	TISS14	0.0010301238346259176	0.043854564
5EnhchCfHPY	8	-	133463413	133461994	133462029	TISS02	TISS00	0.001243566585666118	0.068288535
Bcv0cVSk7kU	8	+	103048955	103051049	103051116	TISS03	TISS00	0.9988003954722028	0.96080494
QJs8LZma6QY	14	-	53062942	53061201	53061324	TISS03	TISS02	0.0017089521723689719	0.0068239546
QJs8LZma6QY	14	-	53062942	53061201	53061324	TISS00	TISS14	0.0017436220876853132	0.0011291547
QJs8LZma6QY	14	-	53062942	53061201	53061324	TISS00	TISS07	0.0017436220876853132	0.0011291547
huyWIh8Ssjs	14	+	61738373	61740504	61740542	TISS14	TISS07	0.9982818192545138	0.57695913
7Qgqyrayv9w	14	-	102086985	102086378	102086331	TISS11	TISS03	0.9982984219051848	0.9583042
7Qgqyrayv9w	14	-	102086985	102086378	102086331	TISS00	TISS14	0.9981460455360812	0.9564718
6rhq4EN6oAY	14	-	21230996	21230366	21230354	TISS00	TISS03	0.9988268410204687	0.98722816
hva0fubSlUE	8	-	133465893	133464957	133465093	TISS11	TISS03	0.0019719500489331684	0.010052369
hva0fubSlUE	8	-	133465893	133464957	133465093	TISS02	TISS14	0.0017111671862162722	0.011288074
hva0fubSlUE	8	-	133465893	133464957	133465093	TISS11	TISS07	0.0019719500489331684	0.014392336
JedcA2lLbQI	14	+	102326887	102331621	102331521	TISS14	TISS02	0.0014185023850263477	0.0019192374
uQ12JdDyzIw	14	-	21402335	21402136	21402129	TISS11	TISS03	0.9985104052280861	0.86860406
uQ12JdDyzIw	14	-	21402335	21402136	21402129	TISS07	TISS11	0.9985046027907811	0.8537909
uQ12JdDyzIw	14	-	21402335	21402136	21402129	TISS00	TISS11	0.9989700306630008	0.8552477
EwZBQnCd6os	8	-	143821817	143821686	143821743	TISS00	TISS11	0.001792159285259339	0.00019563535
JUFpnUemnkE	8	+	125009084	125009171	125009279	TISS11	TISS03	0.9983446374927518	0.9925103
JUFpnUemnkE	8	+	125009084	125009171	125009279	TISS02	TISS00	0.9980757543099774	0.97986126
JUFpnUemnkE	8	+	125009084	125009171	125009279	TISS00	TISS02	0.9988217695724928	0.96557647
FzjQAO9_kWk	14	-	102970150	102968716	102968532	TISS03	TISS07	0.9989909596801553	0.99390244
FzjQAO9_kWk	14	-	102970150	102968716	102968532	TISS03	TISS11	0.9989909596801553	0.99390244
FzjQAO9_kWk	14	-	102970150	102968716	102968532	TISS02	TISS00	0.9981302299475049	0.99589807
r09TiKjtH48	14	+	74817277	74818230	74818308	TISS03	TISS02	0.9983602026992813	0.99047756
DBCfxVhG6p0	8	-	100717772	100715601	100715496	TISS14	TISS11	0.9982768592229334	0.99644804
lFHj4dr4DCo	8	-	144393882	144393796	144393755	TISS03	TISS07	0.9981455974025191	0.9038049
lFHj4dr4DCo	8	-	144393882	144393796	144393755	TISS11	TISS07	0.9984348453126987	0.9885804
dsHhoB1ttjs	8	-	143331223	143329471	143329433	TISS02	TISS14	0.9980968574777772	0.99066
9U-NFg-zef8	14	-	92713822	92712871	92712834	TISS14	TISS03	0.9983999191684103	0.99306935
x8rBn1Mm7Wg	8	-	56074380	56074159	56074150	TISS07	TISS00	0.9988742113667278	0.97838473
_2fAvqGo0vQ	14	-	67762202	67761584	67761491	TISS11	TISS07	0.9989942348546638	0.99253935
f2jsGNZWqck	8	+	96309622	96320245	96320315	TISS02	TISS00	0.998589772558058	0.9789956
wttvYC03mV0	8	+	98007601	98016539	98016543	TISS14	TISS07	0.9989899915637466	0.9776285
l3_5RqkjcL8	14	+	102030282	102032271	102032278	TISS00	TISS02	0.9985220196516844	0.6149723
TWhyK2DkJnw	14	+	101856885	101882160	101882204	TISS07	TISS14	0.998487395946575	0.8824279
TWhyK2DkJnw	14	+	101856885	101882160	101882204	TISS11	TISS14	0.9982656038170842	0.8824279
TWhyK2DkJnw	14	+	101856885	101882160	101882204	TISS14	TISS02	0.9983099236622063	0.8844391
V4eSuhk03f0	14	+	24179133	24179396	24179435	TISS07	TISS03	0.9983257324200551	0.9922144
V4eSuhk03f0	14	+	24179133	24179396	24179435	TISS02	TISS03	0.9982045194116406	0.9911527
4LoZ1fkl-g4	14	+	94114905	94115814	94115780	TISS03	TISS14	0.0013243424046100103	0.98803884
4LoZ1fkl-g4	14	+	94114905	94115814	94115780	TISS00	TISS14	0.0013548877163777496	0.99066
eTKEdgnltrw	8	-	144399780	144399710	144399644	TISS14	TISS00	0.9984834468701949	0.94834626
eTKEdgnltrw	8	-	144399780	144399710	144399644	TISS02	TISS07	0.9980932551155317	0.9113377
eTKEdgnltrw	8	-	144399780	144399710	144399644	TISS11	TISS02	0.9985754229512424	0.95814794
RQIINSumU9U	14	-	31113103	31112543	31112443	TISS11	TISS07	0.9985304001135031	0.9814889
K5gs4xwkoX0	8	+	73020805	73022215	73022232	TISS07	TISS11	0.9988509133443078	0.99522626
bFQNTc7caPI	14	+	24237562	24238245	24238187	TISS07	TISS11	0.0019705515569119663	0.00041406954
5CQzRsHLVaY	14	-	87950658	87949931	87949899	TISS02	TISS14	0.9989744855015616	0.9827572
9R9XpTrPydY	14	-	22928496	22928211	22928143	TISS02	TISS00	0.9989832270765541	0.96641046
1o388rYamcU	8	-	86480276	86479010	86479011	TISS07	TISS03	0.0011134115475001363	0.37033927
1o388rYamcU	8	-	86480276	86479010	86479011	TISS11	TISS03	0.0015394259501415844	0.37033927
1o388rYamcU	8	-	86480276	86479010	86479011	TISS07	TISS02	0.0011134115475001363	0.36897394
1o388rYamcU	8	-	86480276	86479010	86479011	TISS02	TISS07	0.001342202095831427	0.21766995
1o388rYamcU	8	-	86480276	86479010	86479011	TISS02	TISS00	0.001342202095831427	0.19667186
DRJIMWgu3KQ	14	-	77555299	77552222	77552192	TISS03	TISS07	0.9987254115492389	0.90414387
DRJIMWgu3KQ	14	-	77555299	77552222	77552192	TISS11	TISS07	0.9981129763770485	0.8872046
DRJIMWgu3KQ	14	-	77555299	77552222	77552192	TISS00	TISS07	0.9985259786555053	0.6329566
Ni9w6Dd2IKk	8	+	451453	458368	458509	TISS14	TISS07	0.9986918180603128	0.98955137
Ni9w6Dd2IKk	8	+	451453	458368	458509	TISS14	TISS00	0.9986918180603128	0.992597
c9Nnh6IQxFQ	8	+	27453160	27454153	27454030	TISS00	TISS03	0.0018821235288067663	0.0035106493
c9Nnh6IQxFQ	8	+	27453160	27454153	27454030	TISS14	TISS00	0.0017696149566234906	0.0017007225
c9Nnh6IQxFQ	8	+	27453160	27454153	27454030	TISS11	TISS02	0.001124924392370221	0.0014103585
c9Nnh6IQxFQ	8	+	27453160	27454153	27454030	TISS00	TISS02	0.0018821235288067663	0.0031726826
ZnKE1Wswxi8	14	+	102017504	102018450	102018511	TISS03	TISS07	0.9980368356163316	0.91565824
ps9s5QI9vvA	14	+	104877963	104878442	104878444	TISS00	TISS14	0.9981237627647579	0.037467506
ps9s5QI9vvA	14	+	104877963	104878442	104878444	TISS11	TISS02	0.9982923210610938	0.07423137
-Tqqlaw5-pQ	8	+	42339069	42344952	42344959	TISS07	TISS03	0.9984550295030729	0.97879386
-Tqqlaw5-pQ	8	+	42339069	42344952	42344959	TISS03	TISS11	0.9980379530205196	0.94122344
-Tqqlaw5-pQ	8	+	42339069	42344952	42344959	TISS14	TISS11	0.9988252983376057	0.97622
-Tqqlaw5-pQ	8	+	42339069	42344952	42344959	TISS07	TISS00	0.9984550295030729	0.97543687
zzKgYh_QicM	8	+	55811097	55813039	55813054	TISS14	TISS03	0.9986118932917512	0.0008167381
zzKgYh_QicM	8	+	55811097	55813039	55813054	TISS07	TISS11	0.9988033782692625	0.0007733057
UENWFjEF9Os	8	+	17937379	17938739	17938838	TISS00	TISS03	0.9983540417824038	0.04509957
UENWFjEF9Os	8	+	17937379	17938739	17938838	TISS07	TISS00	0.9980488420994003	0.2148561
UENWFjEF9Os	8	+	17937379	17938739	17938838	TISS11	TISS02	0.9986504641573898	0.25926262
UENWFjEF9Os	8	+	17937379	17938739	17938838	TISS02	TISS11	0.9980441421254981	0.03371654
_RLNq7e0Ls8	8	-	144357438	144357121	144357068	TISS11	TISS00	0.998872751307431	0.9799382
_GFVTbjJPFg	14	-	74292286	74290499	74290452	TISS14	TISS07	0.9985801781743265	0.9761746
9_ybjE6Ovds	8	+	95047127	95048456	95048465	TISS07	TISS03	0.9982821223665509	0.94143915
9_ybjE6Ovds	8	+	95047127	95048456	95048465	TISS00	TISS03	0.9983311532752354	0.8345418
9_ybjE6Ovds	8	+	95047127	95048456	95048465	TISS14	TISS00	0.9985151386811186	0.9223426
9_ybjE6Ovds	8	+	95047127	95048456	95048465	TISS02	TISS11	0.9988703686884877	0.882022
6xB0hJeyJyM	14	+	64209578	64209941	64209950	TISS11	TISS14	0.9985498729316012	0.9470882
6xB0hJeyJyM	14	+	64209578	64209941	64209950	TISS07	TISS00	0.9988452379556504	0.9523088
6xB0hJeyJyM	14	+	64209578	64209941	64209950	TISS02	TISS00	0.9984182600530375	0.9324533
OmmfegGjOQ4	14	+	101909690	101912400	101912404	TISS11	TISS00	0.9981837157917988	0.8431217
HF0Rv7uY_zs	14	-	74667318	74664925	74664954	TISS02	TISS03	0.0014013723358455778	0.004848533
Y8M0Kz1hk24	8	-	53801798	53795839	53795761	TISS03	TISS07	0.9983844629734073	0.98555213
Y8M0Kz1hk24	8	-	53801798	53795839	53795761	TISS03	TISS11	0.9983844629734073	0.98555213
S0iEzd62L3s	8	-	133244354	133242074	133242056	TISS14	TISS03	0.998470743367502	0.9634375
S0iEzd62L3s	8	-	133244354	133242074	133242056	TISS03	TISS00	0.9985088289289252	0.8230441
d8zGIqbYOog	8	+	11802931	11808793	11808790	TISS11	TISS03	0.001850733832388129	0.068787284
d8zGIqbYOog	8	+	11802931	11808793	11808790	TISS02	TISS11	0.001579618420385468	0.08993301
d8zGIqbYOog	8	+	11802931	11808793	11808790	TISS00	TISS02	0.0015680827751759045	0.04008736
E8oQgTPjYSU	14	+	105382913	105383358	105383377	TISS07	TISS00	0.9988906282718096	0.8844391
24nME2RoRkA	8	+	38253718	38260039	38260060	TISS02	TISS03	0.9985074880830147	0.983343
24nME2RoRkA	8	+	38253718	38260039	38260060	TISS14	TISS07	0.9988297897898422	0.98282325
24nME2RoRkA	8	+	38253718	38260039	38260060	TISS11	TISS07	0.998613241149397	0.98282325
24nME2RoRkA	8	+	38253718	38260039	38260060	TISS02	TISS00	0.9985074880830147	0.9824905
24nME2RoRkA	8	+	38253718	38260039	38260060	TISS00	TISS02	0.9989540911438362	0.9812749
7_FAUloXuQk	8	-	58587617	58586608	58586578	TISS02	TISS11	0.9983166894962433	0.993255
YHQt35r0Q7k	8	+	109334402	109336127	109336132	TISS03	TISS02	0.9984787327339822	0.9701269
YHQt35r0Q7k	8	+	109334402	109336127	109336132	TISS11	TISS00	0.9981466822261951	0.98469365
0QHBORF4Z3w	14	-	74676582	74676321	74676215	TISS02	TISS00	0.9980366231668237	0.97813547
aooAvfhyZ44	8	+	28097318	28099827	28099837	TISS11	TISS07	0.9982428734231238	0.99477994
aooAvfhyZ44	8	+	28097318	28099827	28099837	TISS07	TISS02	0.9986045896147261	0.9954261
aooAvfhyZ44	8	+	28097318	28099827	28099837	TISS02	TISS11	0.9987891380403415	0.9935369
oenhY3Epwf4	14	-	24146533	24146240	24146238	TISS03	TISS00	0.9983432100163102	0.9757161
oenhY3Epwf4	14	-	24146533	24146240	24146238	TISS07	TISS11	0.9981427018860517	0.99066
vi6ih_6L0wg	14	+	75775630	75776746	75776704	TISS03	TISS11	0.0015154929936292921	0.012771867
vi6ih_6L0wg	14	+	75775630	75776746	75776704	TISS11	TISS03	0.0018489311190202883	0.0024249144
vi6ih_6L0wg	14	+	75775630	75776746	75776704	TISS14	TISS02	0.0017658935176088873	0.0021405893
vi6ih_6L0wg	14	+	75775630	75776746	75776704	TISS11	TISS00	0.0018489311190202883	0.0020507434
kjsEDNNeud0	8	-	108203400	108203117	108203212	TISS00	TISS03	0.001957308807156055	0.00080095365
kjsEDNNeud0	8	-	108203400	108203117	108203212	TISS02	TISS14	0.0016642185250911547	0.0004565269
Fz4blR3PAmU	8	-	144791991	144791914	144791872	TISS03	TISS00	0.9980573160178118	0.96203625
Fz4blR3PAmU	8	-	144791991	144791914	144791872	TISS00	TISS03	0.9985582932368268	0.97409195
4AYziEjOxkI	8	-	133264546	133262167	133262257	TISS07	TISS14	0.0011235318708725354	0.0010282109
4AYziEjOxkI	8	-	133264546	133262167	133262257	TISS07	TISS00	0.0011235318708725354	0.0011203773
h07aDW21jbU	8	-	144425682	144425000	144425051	TISS11	TISS03	0.0013583135304767802	0.9905143
h07aDW21jbU	8	-	144425682	144425000	144425051	TISS14	TISS00	0.0011690203001992556	0.9891816
h07aDW21jbU	8	-	144425682	144425000	144425051	TISS11	TISS02	0.0013583135304767802	0.9910493
DN6voH0Z2Ms	8	+	141176761	141178066	141178120	TISS02	TISS11	0.9984425951466485	0.99306935
KurhD2wGvX8	8	+	143991804	143991877	143992029	TISS02	TISS07	0.9989776514374891	0.9378969
YR7f_FhBRqk	8	+	144498840	144498915	144499025	TISS07	TISS14	0.9988662072584724	0.99174845
YR7f_FhBRqk	8	+	144498840	144498915	144499025	TISS02	TISS14	0.9987400832069002	0.9915216
cMUqMd8IIn4	8	+	22177957	22179704	22179696	TISS03	TISS02	0.0016088039139901117	0.007785655
cMUqMd8IIn4	8	+	22177957	22179704	22179696	TISS03	TISS00	0.0016088039139901117	0.00462753
cMUqMd8IIn4	8	+	22177957	22179704	22179696	TISS00	TISS03	0.0013267063235057035	0.011115014
cMUqMd8IIn4	8	+	22177957	22179704	22179696	TISS02	TISS07	0.0011157512373736233	0.011115014
cMUqMd8IIn4	8	+	22177957	22179704	22179696	TISS00	TISS07	0.0013267063235057035	0.0063143647
hINKmLKed5s	14	+	20355815	20355896	20355909	TISS11	TISS03	0.9983872039186587	0.98998636
MA1LGkyPAlg	14	-	67352922	67350690	67350669	TISS03	TISS14	0.9980643125606113	0.96189344
C506hBGMVag	14	-	22778792	22776318	22776232	TISS00	TISS03	0.9987980450282281	0.9697281
AE-3dFMtNaE	8	-	144397953	144397879	144397876	TISS14	TISS03	0.9982559191238477	0.6212537
AE-3dFMtNaE	8	-	144397953	144397879	144397876	TISS14	TISS02	0.9982559191238477	0.6169935
AE-3dFMtNaE	8	-	144397953	144397879	144397876	TISS11	TISS02	0.9983627715121133	0.6169935
pJL9eKYAF64	8	+	144468650	144468724	144468710	TISS03	TISS07	0.0015596191590255427	0.0010566838
5KTEo2vfwzw	8	+	42355567	42357168	42357173	TISS02	TISS14	0.9989459789589261	0.9784671
5KTEo2vfwzw	8	+	42355567	42357168	42357173	TISS14	TISS00	0.9984662442529406	0.98340684
bicdmz797Uo	8	+	98030614	98032245	98032248	TISS14	TISS02	0.9981737120129042	0.87966454
Z2LLPF6ZzWo	14	+	96537060	96542242	96542181	TISS03	TISS07	0.0019195552965232208	0.0074030147
Z2LLPF6ZzWo	14	+	96537060	96542242	96542181	TISS14	TISS00	0.0012790944193059339	0.004848533
Z2LLPF6ZzWo	14	+	96537060	96542242	96542181	TISS02	TISS11	0.001640125359404865	0.0034162789
Z2LLPF6ZzWo	14	+	96537060	96542242	96542181	TISS00	TISS11	0.0017934422881323488	0.003324437
PpZaQXUQRCA	8	+	41615048	41618683	41618531	TISS03	TISS07	0.001945152231476681	0.0036076165
PpZaQXUQRCA	8	+	41615048	41618683	41618531	TISS07	TISS03	0.0017317007984301886	0.002332234
PpZaQXUQRCA	8	+	41615048	41618683	41618531	TISS00	TISS03	0.0017210060792651521	0.0017546144
cF-f46LoGY4	14	+	67360456	67364766	67364897	TISS03	TISS11	0.998534990694767	0.980053
cF-f46LoGY4	14	+	67360456	67364766	67364897	TISS00	TISS03	0.9989223288237313	0.9843364
cF-f46LoGY4	14	+	67360456	67364766	67364897	TISS07	TISS14	0.9988073427434814	0.9947391
cF-f46LoGY4	14	+	67360456	67364766	67364897	TISS14	TISS11	0.9980914943272857	0.9947391
BS5LOWRUIUg	8	-	140717597	140706205	140706168	TISS02	TISS07	0.9986550698063154	0.9887988
BS5LOWRUIUg	8	-	140717597	140706205	140706168	TISS02	TISS00	0.9986550698063154	0.990329
h0_hBnkT7jM	8	-	28775758	28771080	28771165	TISS00	TISS14	0.0018382347144107517	0.011597362
h0_hBnkT7jM	8	-	28775758	28771080	28771165	TISS11	TISS02	0.0018413162733879494	0.039787807
_ytSo4c1IT4	14	-	100369086	100361921	100361923	TISS02	TISS11	0.0018149781008086905	0.03378023
_ytSo4c1IT4	14	-	100369086	100361921	100361923	TISS00	TISS11	0.0013990359930090358	0.02942358
F0RWBO1kp7A	14	+	35013902	35014743	35014757	TISS03	TISS14	0.9987980415863625	0.9904406
F0RWBO1kp7A	14	+	35013902	35014743	35014757	TISS14	TISS11	0.9985516696710007	0.9938548
F0RWBO1kp7A	14	+	35013902	35014743	35014757	TISS02	TISS07	0.9981756525611641	0.9923638
YLzSR0wQWSY	8	+	141185278	141188985	141188897	TISS00	TISS14	0.001123301253080625	0.0011649561
YLzSR0wQWSY	8	+	141185278	141188985	141188897	TISS00	TISS02	0.001123301253080625	0.0015608892
91sIjQZYy9g	14	-	67780240	67778248	67778327	TISS03	TISS02	0.001869495685716345	0.0013885233
DUf-X7Pe9HI	14	+	103677523	103679407	103679383	TISS03	TISS11	0.0013934488593147912	0.9492005
DUf-X7Pe9HI	14	+	103677523	103679407	103679383	TISS14	TISS00	0.0015777128340240874	0.95388025
xbbNC-uf-A4	8	+	144106674	144106834	144106857	TISS00	TISS07	0.99800111004227	0.1562336
rxJbD4Dyau4	8	-	73292238	73291910	73291903	TISS00	TISS02	0.99868970470812	0.5393169
JV187UbuGXM	8	+	42309025	42314321	42314370	TISS14	TISS11	0.998570152871391	0.9828892
JV187UbuGXM	8	+	42309025	42314321	42314370	TISS00	TISS14	0.9984386905671937	0.9809125
JV187UbuGXM	8	+	42309025	42314321	42314370	TISS02	TISS00	0.9983492800629847	0.9809491
AX_qg4FYhPs	8	-	52676368	52674274	52674269	TISS03	TISS07	0.9983468695913728	0.7300013
AX_qg4FYhPs	8	-	52676368	52674274	52674269	TISS03	TISS11	0.9983468695913728	0.7300013
AX_qg4FYhPs	8	-	52676368	52674274	52674269	TISS07	TISS00	0.998929307957597	0.8804891
ii_x0BZ88us	14	-	24268368	24268198	24268182	TISS11	TISS14	0.9981080515248109	0.9954261
ii_x0BZ88us	14	-	24268368	24268198	24268182	TISS02	TISS11	0.9988705507717819	0.99491996
ii_x0BZ88us	14	-	24268368	24268198	24268182	TISS11	TISS00	0.9981080515248109	0.99528164
UEBGBWpYvJs	14	-	73366896	73355766	73355769	TISS07	TISS00	0.0019589162403207175	0.010570489
UEBGBWpYvJs	14	-	73366896	73355766	73355769	TISS00	TISS11	0.0014370792021031979	0.008644178
FuajegiLrEo	14	+	90263847	90264040	90264147	TISS11	TISS03	0.99896756915975	0.99304235
FuajegiLrEo	14	+	90263847	90264040	90264147	TISS14	TISS07	0.9981529738039155	0.9931229
KM0JNNATf5g	14	+	92824644	92833121	92833125	TISS11	TISS07	0.9984854492316096	0.97640073
5gicu7_uYF0	8	+	144467110	144467202	144467260	TISS03	TISS00	0.9980829111158642	0.8010035
5gicu7_uYF0	8	+	144467110	144467202	144467260	TISS00	TISS03	0.9982356719018208	0.92290026
5gicu7_uYF0	8	+	144467110	144467202	144467260	TISS14	TISS11	0.9987405838442437	0.9539661
5gicu7_uYF0	8	+	144467110	144467202	144467260	TISS02	TISS11	0.9981842090021705	0.92643696
7keym_3kV4E	14	-	67359657	67353040	67352937	TISS07	TISS02	0.9983344443766851	0.990732
OuxMWVc3mwg	8	+	132832399	132836539	132836344	TISS02	TISS14	0.0016425010744877757	0.0009927262
OuxMWVc3mwg	8	+	132832399	132836539	132836344	TISS07	TISS11	0.001976941137448746	0.0006589401
GGWolpahx20	8	-	140535467	140532615	140532706	TISS03	TISS07	0.001510545380897555	0.0012893283
GGWolpahx20	8	-	140535467	140532615	140532706	TISS03	TISS11	0.001510545380897555	0.0012893283
s5QPp_78PVw	8	+	94827793	94828974	94828991	TISS14	TISS11	0.9981418278305466	0.99338466
s5QPp_78PVw	8	+	94827793	94828974	94828991	TISS02	TISS00	0.9981225375388492	0.98998636
nQoAC8PmtMI	14	-	95107607	95106223	95106081	TISS03	TISS11	0.9988155896133439	0.9913892
nQoAC8PmtMI	14	-	95107607	95106223	95106081	TISS14	TISS11	0.9984429218060313	0.995037
nQoAC8PmtMI	14	-	95107607	95106223	95106081	TISS00	TISS14	0.9980101151099288	0.99411184
ekJquOgvjP8	8	-	53829443	53817530	53817465	TISS02	TISS14	0.9988259243572998	0.9809491
ekJquOgvjP8	8	-	53829443	53817530	53817465	TISS11	TISS02	0.9986634360770429	0.98024315
EFT7QIw-Vao	8	-	101201606	101200097	101200093	TISS02	TISS14	0.9983718616304464	0.7829945
RUN8hd6Ky7Y	14	-	22928125	22927660	22927614	TISS11	TISS02	0.9984127310432995	0.99190676
RUN8hd6Ky7Y	14	-	22928125	22927660	22927614	TISS00	TISS11	0.9989349968090653	0.99066
DXCGeilnA_I	8	+	144467341	144467484	144467478	TISS11	TISS03	0.0013043717962130151	0.030733928
DXCGeilnA_I	8	+	144467341	144467484	144467478	TISS07	TISS00	0.0010545469076159654	0.028167473
DXCGeilnA_I	8	+	144467341	144467484	144467478	TISS00	TISS07	0.0017608938562398528	0.014392336
DXCGeilnA_I	8	+	144467341	144467484	144467478	TISS02	TISS11	0.0012898384782353606	0.015424552
YfGruYgYsxw	8	-	143792707	143792635	143792631	TISS14	TISS03	0.9981145799032501	0.9024378
YfGruYgYsxw	8	-	143792707	143792635	143792631	TISS03	TISS11	0.9983180138438763	0.8879841
qGRq6D36kBc	14	+	105487299	105488165	105488183	TISS00	TISS14	0.9981310819378862	0.97796774
HixvBnYxfOw	8	+	144192401	144199121	144199118	TISS00	TISS07	0.00134127612483197	0.0032476764
Q6Vnw1qGmIA	14	-	20378023	20377753	20377662	TISS14	TISS02	0.9981552649350085	0.7422349
LxocvBt8fCY	14	+	77464686	77465538	77465573	TISS14	TISS07	0.9980552945919607	0.9922444
t3MH-Ujlw6Q	14	-	75118829	75117326	75117245	TISS00	TISS03	0.9986131440833437	0.9843364
mcH0zltVv-M	14	+	55671655	55671784	55671861	TISS11	TISS14	0.9988767504267085	0.9962782
mcH0zltVv-M	14	+	55671655	55671784	55671861	TISS14	TISS00	0.9980727661188541	0.9963924
boZqO6bU13w	14	+	64914534	64923990	64924035	TISS07	TISS02	0.9983227541704642	0.16694686
boZqO6bU13w	14	+	64914534	64923990	64924035	TISS00	TISS11	0.9980459432717877	0.03015741
Zk0-X6x4tTk	8	+	38252028	38252131	38252097	TISS03	TISS00	0.0018672601443051962	0.023870835
Zk0-X6x4tTk	8	+	38252028	38252131	38252097	TISS07	TISS14	0.0011355930557806445	0.0022694687
Zk0-X6x4tTk	8	+	38252028	38252131	38252097	TISS02	TISS14	0.001401785983251895	0.0047552
wi3bTfKm8eY	8	+	19823441	19823872	19823894	TISS07	TISS03	0.9980756539210436	0.950503
forJgxuFjNo	8	+	43077364	43083117	43083018	TISS11	TISS03	0.0011899408901445306	0.0016549242
AEthEgmOzIA	8	-	116648805	116646603	116646505	TISS02	TISS11	0.9986070344905879	0.9860443
ZnK2qEHa0CM	8	-	27748494	27748279	27748475	TISS03	TISS02	0.001592577783690976	0.0011786721
ZnK2qEHa0CM	8	-	27748494	27748279	27748475	TISS14	TISS00	0.0019017529072195478	0.0007613258
ZnK2qEHa0CM	8	-	27748494	27748279	27748475	TISS02	TISS07	0.0011828879083517596	0.0013885233
0uYhlrhGzvA	14	+	64213005	64214193	64214143	TISS03	TISS02	0.0013634939210987668	0.005641909
0uYhlrhGzvA	14	+	64213005	64214193	64214143	TISS07	TISS14	0.0013877416127590493	0.0012113064
0uYhlrhGzvA	14	+	64213005	64214193	64214143	TISS07	TISS00	0.0013877416127590493	0.0009927262
0uYhlrhGzvA	14	+	64213005	64214193	64214143	TISS00	TISS02	0.001669088064980959	0.0047737225
1Th5rDoNpy4	14	+	102032467	102033064	102033095	TISS03	TISS14	0.9983559264511512	0.9694979
1Th5rDoNpy4	14	+	102032467	102033064	102033095	TISS03	TISS11	0.9983559264511512	0.9694979
LYxHyzt-ads	8	-	58595559	58594290	58594300	TISS07	TISS02	0.0015763227901913167	0.012007351
EulQkyF8RD0	8	+	143561828	143561958	143562049	TISS07	TISS00	0.998424984195926	0.99317604
3d8c4A06Ea4	14	+	75863862	75882684	75882718	TISS07	TISS03	0.998516023761179	0.9935868
3d8c4A06Ea4	14	+	75863862	75882684	75882718	TISS14	TISS11	0.9984427558864429	0.9938548
5nzv-sdOvw4	8	-	144099928	144099844	144099841	TISS00	TISS14	0.9987880308658091	0.9351099
5nzv-sdOvw4	8	-	144099928	144099844	144099841	TISS07	TISS02	0.9982285334881614	0.9474783
cjv7gNfAVnk	8	+	144241517	144242368	144242210	TISS14	TISS00	0.0012027045727456668	0.013273886
cjv7gNfAVnk	8	+	144241517	144242368	144242210	TISS02	TISS00	0.001770350883593892	0.009055264
2DIbkWr9JcY	14	-	72981788	72978969	72978995	TISS00	TISS14	0.0012985802360816583	0.0003859661
2DIbkWr9JcY	14	-	72981788	72978969	72978995	TISS02	TISS00	0.0014295945463447335	0.00048029725
hkmKNlt7J9A	14	+	100141246	100141735	100141754	TISS00	TISS03	0.9986409811261947	0.920218
hkmKNlt7J9A	14	+	100141246	100141735	100141754	TISS14	TISS11	0.9989229479470751	0.9947391
hkmKNlt7J9A	14	+	100141246	100141735	100141754	TISS07	TISS00	0.9981586010037092	0.99424744
TbymcT82EcM	8	-	73292688	73292405	73292270	TISS11	TISS03	0.998330016799884	0.9961456
TbymcT82EcM	8	-	73292688	73292405	73292270	TISS02	TISS07	0.9985986163639454	0.99620515
wWxgcSDXK-Y	8	-	61638321	61638003	61637999	TISS11	TISS14	0.9980817482091686	0.84834504
wWxgcSDXK-Y	8	-	61638321	61638003	61637999	TISS02	TISS07	0.9981176693421329	0.7757747
wWxgcSDXK-Y	8	-	61638321	61638003	61637999	TISS02	TISS11	0.9981176693421329	0.7757747
Mt_gtSiaIbA	8	+	47973064	47974733	47974754	TISS02	TISS00	0.9980273502575375	0.9888419
rIkF4Anl1WA	8	+	20217324	20218152	20218181	TISS00	TISS11	0.9982741319043289	0.9563905
D9bM-1rmMhU	8	-	81714986	81714895	81714918	TISS03	TISS02	0.0017609184100991705	0.04401865
D9bM-1rmMhU	8	-	81714986	81714895	81714918	TISS02	TISS07	0.001075543386298478	0.013689478
