ID	Chr	Strand	SS1_pos	SS2_pos	SS3_pos	SS4_pos	Tissue1	Tissue2	Label	AE_pred	TrASPr_pred
CVtdAydS-64	14	+	76082692	76083227	76083289	76083458	HepG2	Lung	0.9827727101530191	0.8620035	0.97546816
CVtdAydS-64	14	+	76082692	76083227	76083289	76083458	HepG2	Heart_Atrial_Appendage	0.9827727101530191	0.8680457	0.97712535
CVtdAydS-64	14	+	76082692	76083227	76083289	76083458	K562	HepG2	0.9815131105749177	0.85752964	0.97607815
CVtdAydS-64	14	+	76082692	76083227	76083289	76083458	K562	Spleen	0.9815131105749177	0.8600169	0.977183
1xu3hpifa6E	8	+	106739583	106740343	106740495	106742222	K562	Cells_EBV_transformed_lymphocytes	0.9748903414644774	0.9913223	0.96641
1xu3hpifa6E	8	+	106739583	106740343	106740495	106742222	HepG2	Brain_Cerebellum	0.9770645699910017	0.99128854	0.96881515
1xu3hpifa6E	8	+	106739583	106740343	106740495	106742222	HepG2	Spleen	0.9770645699910017	0.99184376	0.96802187
1xu3hpifa6E	8	+	106739583	106740343	106740495	106742222	HepG2	Heart_Atrial_Appendage	0.9770645699910017	0.99158704	0.96692294
RBc1d9AGRsg	8	+	125182256	125357219	125357319	125357712	HepG2	Lung	0.982602745236543	0.9606575	0.954405
RBc1d9AGRsg	8	+	125182256	125357219	125357319	125357712	K562	Lung	0.9885777457003978	0.96771675	0.95382535
RBc1d9AGRsg	8	+	125182256	125357219	125357319	125357712	K562	Cells_EBV_transformed_lymphocytes	0.9885777457003978	0.9651191	0.95529044
RBc1d9AGRsg	8	+	125182256	125357219	125357319	125357712	HepG2	K562	0.982602745236543	0.95735765	0.9620449
HHYSqy44EhU	8	-	11853329	11852695	11852610	11850980	HepG2	Lung	0.9857033196003924	0.9753431	0.9771597
HHYSqy44EhU	8	-	11853329	11852695	11852610	11850980	HepG2	Cells_EBV_transformed_lymphocytes	0.9857033196003924	0.97324073	0.9767845
HHYSqy44EhU	8	-	11853329	11852695	11852610	11850980	HepG2	Brain_Cerebellum	0.9857033196003924	0.9728308	0.9744447
HHYSqy44EhU	8	-	11853329	11852695	11852610	11850980	HepG2	Liver	0.9857033196003924	0.9757161	0.9749301
HHYSqy44EhU	8	-	11853329	11852695	11852610	11850980	HepG2	K562	0.9857033196003924	0.9728308	0.97591984
HHYSqy44EhU	8	-	11853329	11852695	11852610	11850980	K562	Heart_Atrial_Appendage	0.988211721511448	0.97482115	0.9734133
cuwI8M8Ztbw	14	+	20474948	20475062	20475252	20476384	HepG2	Lung	0.985518515278183	0.9923934	0.9760361
cuwI8M8Ztbw	14	+	20474948	20475062	20475252	20476384	HepG2	Brain_Cerebellum	0.985518515278183	0.99273914	0.9758231
cuwI8M8Ztbw	14	+	20474948	20475062	20475252	20476384	K562	Brain_Cerebellum	0.9864038126703797	0.99196917	0.9757414
cuwI8M8Ztbw	14	+	20474948	20475062	20475252	20476384	HepG2	Heart_Atrial_Appendage	0.985518515278183	0.99242276	0.9758271
cuwI8M8Ztbw	14	+	20474948	20475062	20475252	20476384	K562	HepG2	0.9864038126703797	0.9911868	0.97648704
lTIonzNr-xw	14	+	90269548	90270198	90270352	90272273	HepG2	Lung	0.9703516789701052	0.9934865	0.97077084
lTIonzNr-xw	14	+	90269548	90270198	90270352	90272273	K562	Lung	0.9845454736242276	0.99293363	0.9707252
lTIonzNr-xw	14	+	90269548	90270198	90270352	90272273	K562	Cells_EBV_transformed_lymphocytes	0.9845454736242276	0.992597	0.97046393
lTIonzNr-xw	14	+	90269548	90270198	90270352	90272273	HepG2	Spleen	0.9703516789701052	0.9933589	0.97133696
lTIonzNr-xw	14	+	90269548	90270198	90270352	90272273	K562	Spleen	0.9845454736242276	0.9929061	0.9713747
1471vi6U1rw	14	-	22924270	22924183	22924008	22923160	K562	Cells_EBV_transformed_lymphocytes	0.9860758564101036	0.9692078	0.9691855
1471vi6U1rw	14	-	22924270	22924183	22924008	22923160	HepG2	Heart_Atrial_Appendage	0.9795897367111486	0.97788346	0.97081405
1471vi6U1rw	14	-	22924270	22924183	22924008	22923160	HepG2	Liver	0.9795897367111486	0.9744834	0.9702941
1471vi6U1rw	14	-	22924270	22924183	22924008	22923160	K562	HepG2	0.9860758564101036	0.9662198	0.9689399
1471vi6U1rw	14	-	22924270	22924183	22924008	22923160	K562	Heart_Atrial_Appendage	0.9860758564101036	0.97134733	0.9693025
1471vi6U1rw	14	-	22924270	22924183	22924008	22923160	K562	Liver	0.9860758564101036	0.9675945	0.97187674
z2UOdrpeMG8	14	+	77708208	77710555	77710665	77710838	HepG2	Lung	0.006128702757916242	0.9914887	0.036670424
z2UOdrpeMG8	14	+	77708208	77710555	77710665	77710838	K562	Lung	0.0030581039755351682	0.9920002	0.03529453
z2UOdrpeMG8	14	+	77708208	77710555	77710665	77710838	HepG2	Cells_EBV_transformed_lymphocytes	0.006128702757916242	0.99083894	0.03494157
z2UOdrpeMG8	14	+	77708208	77710555	77710665	77710838	K562	Cells_EBV_transformed_lymphocytes	0.0030581039755351682	0.99135584	0.034674555
z2UOdrpeMG8	14	+	77708208	77710555	77710665	77710838	HepG2	Brain_Cerebellum	0.006128702757916242	0.9900636	0.036184464
z2UOdrpeMG8	14	+	77708208	77710555	77710665	77710838	K562	Brain_Cerebellum	0.0030581039755351682	0.9905874	0.04126134
z2UOdrpeMG8	14	+	77708208	77710555	77710665	77710838	HepG2	Spleen	0.006128702757916242	0.99155444	0.041338712
z2UOdrpeMG8	14	+	77708208	77710555	77710665	77710838	HepG2	Liver	0.006128702757916242	0.99178034	0.039465148
z2UOdrpeMG8	14	+	77708208	77710555	77710665	77710838	HepG2	K562	0.006128702757916242	0.990732	0.035182793
z2UOdrpeMG8	14	+	77708208	77710555	77710665	77710838	K562	HepG2	0.0030581039755351682	0.9920002	0.037765123
z2UOdrpeMG8	14	+	77708208	77710555	77710665	77710838	K562	Spleen	0.0030581039755351682	0.992062	0.038220823
z2UOdrpeMG8	14	+	77708208	77710555	77710665	77710838	K562	Liver	0.0030581039755351682	0.99227446	0.04126134
eo4gBXARUts	8	-	116857267	116856771	116856646	116856288	K562	Lung	0.9875665424660243	0.9775858	0.9682249
eo4gBXARUts	8	-	116857267	116856771	116856646	116856288	HepG2	Cells_EBV_transformed_lymphocytes	0.9851315557074736	0.96826136	0.9690732
eo4gBXARUts	8	-	116857267	116856771	116856646	116856288	K562	Cells_EBV_transformed_lymphocytes	0.9875665424660243	0.9748691	0.9689112
eo4gBXARUts	8	-	116857267	116856771	116856646	116856288	HepG2	Brain_Cerebellum	0.9851315557074736	0.95606345	0.96830463
eo4gBXARUts	8	-	116857267	116856771	116856646	116856288	K562	HepG2	0.9875665424660243	0.97931457	0.96659404
N5B6Dx5m3Dg	14	+	67360456	67360578	67360734	67364767	K562	Lung	0.001	0.41994524	0.44558972
HqpS0eNxW3g	14	+	102028141	102029539	102029712	102029819	HepG2	Heart_Atrial_Appendage	0.9773266679474412	0.98871195	0.9440864
HqpS0eNxW3g	14	+	102028141	102029539	102029712	102029819	HepG2	K562	0.9773266679474412	0.9889705	0.94668025
HqpS0eNxW3g	14	+	102028141	102029539	102029712	102029819	K562	HepG2	0.9753096374020419	0.9912209	0.9466546
HqpS0eNxW3g	14	+	102028141	102029539	102029712	102029819	K562	Spleen	0.9753096374020419	0.99108386	0.95363873
lbn8R2eqTtM	14	+	102038848	102039001	102039254	102039412	HepG2	Brain_Cerebellum	0.9745599074724718	0.9868281	0.84634095
lbn8R2eqTtM	14	+	102038848	102039001	102039254	102039412	K562	Brain_Cerebellum	0.9732832174076085	0.9877587	0.8382624
lbn8R2eqTtM	14	+	102038848	102039001	102039254	102039412	HepG2	Heart_Atrial_Appendage	0.9745599074724718	0.9885361	0.83837175
lbn8R2eqTtM	14	+	102038848	102039001	102039254	102039412	HepG2	Liver	0.9745599074724718	0.98959166	0.8531555
lbn8R2eqTtM	14	+	102038848	102039001	102039254	102039412	K562	Spleen	0.9732832174076085	0.99002504	0.8540288
T1fbXQXMkG4	8	+	97819238	97825058	97825153	97851397	HepG2	Lung	0.9734621116723496	0.99108386	0.91090214
T1fbXQXMkG4	8	+	97819238	97825058	97825153	97851397	K562	Brain_Cerebellum	0.9858269300599339	0.99002504	0.91891325
T1fbXQXMkG4	8	+	97819238	97825058	97825153	97851397	HepG2	K562	0.9734621116723496	0.9901782	0.92298347
T1fbXQXMkG4	8	+	97819238	97825058	97825153	97851397	K562	Liver	0.9858269300599339	0.9907678	0.92503834
SIbzA7BOTL4	8	-	102281289	102280467	102280394	102279208	HepG2	Brain_Cerebellum	0.9745290719121005	0.9798997	0.5036232
vfFEzlNdp2c	8	+	66457166	66460308	66460465	66468269	K562	Heart_Atrial_Appendage	0.9753552848246964	0.99346113	0.9377228
vfFEzlNdp2c	8	+	66457166	66460308	66460465	66468269	K562	Liver	0.9753552848246964	0.9938309	0.93655235
qVHLLSG0gAk	14	-	77736971	77736006	77735937	77735012	HepG2	Lung	0.9804667529039487	0.9732915	0.8621376
qVHLLSG0gAk	14	-	77736971	77736006	77735937	77735012	HepG2	Cells_EBV_transformed_lymphocytes	0.9804667529039487	0.9697281	0.8637765
qVHLLSG0gAk	14	-	77736971	77736006	77735937	77735012	K562	Cells_EBV_transformed_lymphocytes	0.9710709829851425	0.9727791	0.8625557
qVHLLSG0gAk	14	-	77736971	77736006	77735937	77735012	HepG2	Brain_Cerebellum	0.9804667529039487	0.96609205	0.86879337
qVHLLSG0gAk	14	-	77736971	77736006	77735937	77735012	HepG2	Liver	0.9804667529039487	0.9744834	0.8548991
qVHLLSG0gAk	14	-	77736971	77736006	77735937	77735012	K562	Spleen	0.9710709829851425	0.9763105	0.8685743
qVHLLSG0gAk	14	-	77736971	77736006	77735937	77735012	K562	Liver	0.9710709829851425	0.9773276	0.8694712
dsjQk06T-S0	14	-	21019920	21019742	21019639	21019160	K562	Lung	0.9893434294548207	0.95447797	0.9488028
dsjQk06T-S0	14	-	21019920	21019742	21019639	21019160	K562	Brain_Cerebellum	0.9893434294548207	0.9502266	0.93137217
dsjQk06T-S0	14	-	21019920	21019742	21019639	21019160	K562	Spleen	0.9893434294548207	0.9540518	0.9360932
dsjQk06T-S0	14	-	21019920	21019742	21019639	21019160	K562	Liver	0.9893434294548207	0.9542227	0.9552883
xL1CYUe4eT8	8	-	144318095	144318017	144317914	144317822	HepG2	Lung	0.9754551388296054	0.9780517	0.8768195
xL1CYUe4eT8	8	-	144318095	144318017	144317914	144317822	K562	Lung	0.9716756239681694	0.9701835	0.8758844
xL1CYUe4eT8	8	-	144318095	144318017	144317914	144317822	HepG2	Brain_Cerebellum	0.9754551388296054	0.9839091	0.8321768
xL1CYUe4eT8	8	-	144318095	144318017	144317914	144317822	HepG2	Heart_Atrial_Appendage	0.9754551388296054	0.979784	0.8333022
xL1CYUe4eT8	8	-	144318095	144318017	144317914	144317822	K562	Heart_Atrial_Appendage	0.9716756239681694	0.9722571	0.884816
xL1CYUe4eT8	8	-	144318095	144318017	144317914	144317822	K562	Liver	0.9716756239681694	0.9667888	0.8754281
CKJSKGesG3c	14	-	49786718	49785320	49785220	49785135	K562	Lung	0.9768202176116773	0.9729338	0.9264647
CKJSKGesG3c	14	-	49786718	49785320	49785220	49785135	HepG2	Cells_EBV_transformed_lymphocytes	0.9757904926184752	0.97344345	0.9264759
CKJSKGesG3c	14	-	49786718	49785320	49785220	49785135	HepG2	Brain_Cerebellum	0.9757904926184752	0.9723097	0.9267953
CKJSKGesG3c	14	-	49786718	49785320	49785220	49785135	HepG2	Spleen	0.9757904926184752	0.9745319	0.9292227
CKJSKGesG3c	14	-	49786718	49785320	49785220	49785135	HepG2	Heart_Atrial_Appendage	0.9757904926184752	0.9732915	0.9293194
CKJSKGesG3c	14	-	49786718	49785320	49785220	49785135	HepG2	Liver	0.9757904926184752	0.9739932	0.9315553
tZd02GxEtaQ	14	+	35001020	35004544	35004841	35007283	HepG2	Cells_EBV_transformed_lymphocytes	0.001006036217303823	0.99010193	0.06618232
tZd02GxEtaQ	14	+	35001020	35004544	35004841	35007283	HepG2	Heart_Atrial_Appendage	0.001006036217303823	0.9904406	0.05892209
Gnb03OM7mJY	14	-	21360415	21359609	21359484	21358427	HepG2	Cells_EBV_transformed_lymphocytes	0.9734394902232502	0.99351174	0.88185275
Gnb03OM7mJY	14	-	21360415	21359609	21359484	21358427	K562	Cells_EBV_transformed_lymphocytes	0.9796450865636297	0.9931496	0.8812205
Gnb03OM7mJY	14	-	21360415	21359609	21359484	21358427	K562	Brain_Cerebellum	0.9796450865636297	0.9932811	0.86376065
Gnb03OM7mJY	14	-	21360415	21359609	21359484	21358427	HepG2	Spleen	0.9734394902232502	0.9937588	0.87765694
Gnb03OM7mJY	14	-	21360415	21359609	21359484	21358427	HepG2	Liver	0.9734394902232502	0.99371004	0.8939398
ddqAm-owyD8	8	-	140706119	140702707	140702570	140701022	HepG2	Lung	0.982	0.96777767	0.8937105
ddqAm-owyD8	8	-	140706119	140702707	140702570	140701022	K562	Lung	0.978	0.966347	0.89283
ddqAm-owyD8	8	-	140706119	140702707	140702570	140701022	HepG2	Cells_EBV_transformed_lymphocytes	0.982	0.96765566	0.8920816
ddqAm-owyD8	8	-	140706119	140702707	140702570	140701022	K562	Cells_EBV_transformed_lymphocytes	0.978	0.96518475	0.89392996
ddqAm-owyD8	8	-	140706119	140702707	140702570	140701022	HepG2	Brain_Cerebellum	0.982	0.96641046	0.8998315
ddqAm-owyD8	8	-	140706119	140702707	140702570	140701022	K562	Brain_Cerebellum	0.978	0.96498734	0.9172266
ddqAm-owyD8	8	-	140706119	140702707	140702570	140701022	HepG2	Spleen	0.982	0.9678993	0.9155382
ddqAm-owyD8	8	-	140706119	140702707	140702570	140701022	HepG2	Heart_Atrial_Appendage	0.982	0.9664738	0.9023817
ddqAm-owyD8	8	-	140706119	140702707	140702570	140701022	HepG2	Liver	0.982	0.96753323	0.9022433
ddqAm-owyD8	8	-	140706119	140702707	140702570	140701022	HepG2	K562	0.982	0.9668514	0.90292966
ddqAm-owyD8	8	-	140706119	140702707	140702570	140701022	K562	HepG2	0.978	0.9658352	0.8935033
ddqAm-owyD8	8	-	140706119	140702707	140702570	140701022	K562	Spleen	0.978	0.9666002	0.90091145
ddqAm-owyD8	8	-	140706119	140702707	140702570	140701022	K562	Heart_Atrial_Appendage	0.978	0.96472245	0.8937105
ddqAm-owyD8	8	-	140706119	140702707	140702570	140701022	K562	Liver	0.978	0.96641046	0.89533484
zDPK5HafEkM	8	+	39018918	39021643	39021714	39023156	HepG2	Cells_EBV_transformed_lymphocytes	0.9879260476197476	0.9806919	0.914363
zDPK5HafEkM	8	+	39018918	39021643	39021714	39023156	K562	Brain_Cerebellum	0.9700207799320854	0.9803562	0.9052478
zDPK5HafEkM	8	+	39018918	39021643	39021714	39023156	HepG2	K562	0.9879260476197476	0.98024315	0.9029452
zDPK5HafEkM	8	+	39018918	39021643	39021714	39023156	K562	Heart_Atrial_Appendage	0.9700207799320854	0.98155975	0.91771185
_sy0QypTEEs	8	-	100705589	100705056	100704926	100704390	K562	Lung	0.970804807777166	0.9914225	0.95552605
_sy0QypTEEs	8	-	100705589	100705056	100704926	100704390	HepG2	Cells_EBV_transformed_lymphocytes	0.97614055559065	0.9934865	0.9537185
_sy0QypTEEs	8	-	100705589	100705056	100704926	100704390	K562	Spleen	0.970804807777166	0.9911868	0.9535729
jclbJF1cq7A	8	-	17654561	17653498	17653425	17653281	K562	Lung	0.9758363499923013	0.97719735	0.50333136
jclbJF1cq7A	8	-	17654561	17653498	17653425	17653281	K562	Cells_EBV_transformed_lymphocytes	0.9758363499923013	0.9774571	0.5023288
jclbJF1cq7A	8	-	17654561	17653498	17653425	17653281	K562	Brain_Cerebellum	0.9758363499923013	0.98527133	0.52626634
jclbJF1cq7A	8	-	17654561	17653498	17653425	17653281	HepG2	Heart_Atrial_Appendage	0.9875087132851916	0.9851576	0.39746767
jclbJF1cq7A	8	-	17654561	17653498	17653425	17653281	HepG2	K562	0.9875087132851916	0.9838472	0.43350393
luX868OKQGM	8	+	39023325	39025803	39025884	39026677	K562	Lung	0.9751845016404197	0.9920312	0.91151494
luX868OKQGM	8	+	39023325	39025803	39025884	39026677	HepG2	Brain_Cerebellum	0.9863349270597139	0.9946359	0.91058654
luX868OKQGM	8	+	39023325	39025803	39025884	39026677	HepG2	Spleen	0.9863349270597139	0.99338466	0.90724355
luX868OKQGM	8	+	39023325	39025803	39025884	39026677	HepG2	Liver	0.9863349270597139	0.9932025	0.9159745
luX868OKQGM	8	+	39023325	39025803	39025884	39026677	K562	Heart_Atrial_Appendage	0.9751845016404197	0.99209267	0.9144467
luX868OKQGM	8	+	39023325	39025803	39025884	39026677	K562	Liver	0.9751845016404197	0.99165195	0.90898246
sp-fGRaBRZE	14	-	20802797	20802331	20802255	20802093	K562	Lung	0.04124860646599777	0.24256428	0.15659383
sp-fGRaBRZE	14	-	20802797	20802331	20802255	20802093	K562	Heart_Atrial_Appendage	0.04124860646599777	0.24472383	0.11437006
p8QD13QsD78	14	+	71103669	71105235	71105440	71108604	HepG2	Lung	0.9774861858841916	0.99262565	0.89495957
p8QD13QsD78	14	+	71103669	71105235	71105440	71108604	K562	Brain_Cerebellum	0.9878705640059587	0.9912209	0.891503
p8QD13QsD78	14	+	71103669	71105235	71105440	71108604	HepG2	Heart_Atrial_Appendage	0.9774861858841916	0.99187535	0.88990194
p8QD13QsD78	14	+	71103669	71105235	71105440	71108604	HepG2	K562	0.9774861858841916	0.99184376	0.8886091
p8QD13QsD78	14	+	71103669	71105235	71105440	71108604	K562	Liver	0.9878705640059587	0.9938548	0.8941511
SyPjcGQNKgc	8	-	100269869	100268947	100268785	100264785	HepG2	Lung	0.9775481588971775	0.9938788	0.9197798
SyPjcGQNKgc	8	-	100269869	100268947	100268785	100264785	K562	Cells_EBV_transformed_lymphocytes	0.9804310957587925	0.9938548	0.92055285
SyPjcGQNKgc	8	-	100269869	100268947	100268785	100264785	K562	Brain_Cerebellum	0.9804310957587925	0.99298817	0.9177879
SyPjcGQNKgc	8	-	100269869	100268947	100268785	100264785	HepG2	Spleen	0.9775481588971775	0.9939731	0.9190048
SyPjcGQNKgc	8	-	100269869	100268947	100268785	100264785	K562	Heart_Atrial_Appendage	0.9804310957587925	0.99390244	0.920821
5c1iInNBYkg	14	-	23067314	23066008	23065966	23064485	HepG2	Spleen	0.9764150943396226	0.39793843	0.5491277
5c1iInNBYkg	14	-	23067314	23066008	23065966	23064485	HepG2	Heart_Atrial_Appendage	0.9764150943396226	0.2995148	0.58285725
5c1iInNBYkg	14	-	23067314	23066008	23065966	23064485	HepG2	K562	0.9764150943396226	0.36206648	0.5723299
5c1iInNBYkg	14	-	23067314	23066008	23065966	23064485	K562	HepG2	0.9795918367346939	0.57230455	0.41950473
fj9ox1RA0v4	8	+	86398638	86402019	86402203	86411538	HepG2	Lung	0.992	0.9856076	0.96666
fj9ox1RA0v4	8	+	86398638	86402019	86402203	86411538	K562	Lung	0.976	0.98677725	0.965514
fj9ox1RA0v4	8	+	86398638	86402019	86402203	86411538	HepG2	Cells_EBV_transformed_lymphocytes	0.992	0.98427594	0.9655663
fj9ox1RA0v4	8	+	86398638	86402019	86402203	86411538	K562	Cells_EBV_transformed_lymphocytes	0.976	0.9853843	0.9681611
fj9ox1RA0v4	8	+	86398638	86402019	86402203	86411538	HepG2	Brain_Cerebellum	0.992	0.9827572	0.96731913
fj9ox1RA0v4	8	+	86398638	86402019	86402203	86411538	K562	Brain_Cerebellum	0.976	0.9838472	0.964688
fj9ox1RA0v4	8	+	86398638	86402019	86402203	86411538	HepG2	Spleen	0.992	0.98571813	0.9658189
fj9ox1RA0v4	8	+	86398638	86402019	86402203	86411538	HepG2	Heart_Atrial_Appendage	0.992	0.98469365	0.965699
fj9ox1RA0v4	8	+	86398638	86402019	86402203	86411538	HepG2	K562	0.992	0.98378503	0.9654528
fj9ox1RA0v4	8	+	86398638	86402019	86402203	86411538	K562	HepG2	0.976	0.98707944	0.9673092
fj9ox1RA0v4	8	+	86398638	86402019	86402203	86411538	K562	Spleen	0.976	0.98707944	0.9677307
fj9ox1RA0v4	8	+	86398638	86402019	86402203	86411538	K562	Heart_Atrial_Appendage	0.976	0.9857729	0.964688
1M6JIwk1pdg	8	-	117812872	117807377	117807217	117804893	HepG2	Cells_EBV_transformed_lymphocytes	0.9871711771232625	0.8710367	0.8612021
1M6JIwk1pdg	8	-	117812872	117807377	117807217	117804893	K562	Brain_Cerebellum	0.9835117574668373	0.8879841	0.8345747
1M6JIwk1pdg	8	-	117812872	117807377	117807217	117804893	HepG2	Liver	0.9871711771232625	0.8729984	0.8352693
1M6JIwk1pdg	8	-	117812872	117807377	117807217	117804893	HepG2	K562	0.9871711771232625	0.8708172	0.8766631
J_V4Dlkujpg	8	+	97815401	97816058	97816180	97819140	HepG2	Spleen	0.9804684942678283	0.9890131	0.95278245
J_V4Dlkujpg	8	+	97815401	97816058	97816180	97819140	HepG2	Liver	0.9804684942678283	0.98934746	0.9530773
J_V4Dlkujpg	8	+	97815401	97816058	97816180	97819140	HepG2	K562	0.9804684942678283	0.9877587	0.9521591
sxzRYFSCJ_I	8	+	144105766	144105869	144105997	144106076	HepG2	Brain_Cerebellum	0.9885864449368772	0.9868787	0.8670499
sxzRYFSCJ_I	8	+	144105766	144105869	144105997	144106076	HepG2	Liver	0.9885864449368772	0.98282325	0.87561333
sxzRYFSCJ_I	8	+	144105766	144105869	144105997	144106076	HepG2	K562	0.9885864449368772	0.9840936	0.8775398
sxzRYFSCJ_I	8	+	144105766	144105869	144105997	144106076	K562	Heart_Atrial_Appendage	0.978485266736881	0.9809856	0.8825499
IaZPqnlBcSI	14	-	22905606	22905453	22905336	22905246	K562	Cells_EBV_transformed_lymphocytes	0.9893434294548207	0.9774571	0.7926339
IaZPqnlBcSI	14	-	22905606	22905453	22905336	22905246	HepG2	Brain_Cerebellum	0.9728693214270143	0.98498523	0.77669156
IaZPqnlBcSI	14	-	22905606	22905453	22905336	22905246	K562	Brain_Cerebellum	0.9893434294548207	0.98159516	0.75887907
IaZPqnlBcSI	14	-	22905606	22905453	22905336	22905246	HepG2	Spleen	0.9728693214270143	0.98141783	0.75489503
IaZPqnlBcSI	14	-	22905606	22905453	22905336	22905246	HepG2	Liver	0.9728693214270143	0.98054343	0.8167413
IaZPqnlBcSI	14	-	22905606	22905453	22905336	22905246	HepG2	K562	0.9728693214270143	0.98134655	0.7835158
TiV4iuGe8xA	8	-	38338536	38337467	38337305	38331585	K562	Lung	0.9713530810452706	0.9916196	0.95855314
TiV4iuGe8xA	8	-	38338536	38337467	38337305	38331585	K562	Cells_EBV_transformed_lymphocytes	0.9713530810452706	0.99101454	0.960255
TiV4iuGe8xA	8	-	38338536	38337467	38337305	38331585	HepG2	Heart_Atrial_Appendage	0.9818409032150553	0.99108386	0.96197116
TiV4iuGe8xA	8	-	38338536	38337467	38337305	38331585	HepG2	K562	0.9818409032150553	0.9906238	0.9628774
TiV4iuGe8xA	8	-	38338536	38337467	38337305	38331585	K562	Liver	0.9713530810452706	0.9917163	0.95607805
fgz5mxyT160	8	+	38114287	38114905	38115000	38116650	K562	Cells_EBV_transformed_lymphocytes	0.9897933393524823	0.97644573	0.94576883
fgz5mxyT160	8	+	38114287	38114905	38115000	38116650	HepG2	Brain_Cerebellum	0.9811692144953224	0.9675945	0.9175032
fgz5mxyT160	8	+	38114287	38114905	38115000	38116650	HepG2	Heart_Atrial_Appendage	0.9811692144953224	0.9737945	0.9244906
fgz5mxyT160	8	+	38114287	38114905	38115000	38116650	HepG2	Liver	0.9811692144953224	0.97662467	0.9474023
jrs0oBc7XRo	8	+	43077364	43083118	43083180	43084710	HepG2	Cells_EBV_transformed_lymphocytes	0.9880823401950163	0.9812029	0.765997
jrs0oBc7XRo	8	+	43077364	43083118	43083180	43084710	K562	Cells_EBV_transformed_lymphocytes	0.9967637540453075	0.9804314	0.76841265
jrs0oBc7XRo	8	+	43077364	43083118	43083180	43084710	HepG2	Heart_Atrial_Appendage	0.9880823401950163	0.98187524	0.7670936
jrs0oBc7XRo	8	+	43077364	43083118	43083180	43084710	HepG2	K562	0.9880823401950163	0.98080254	0.7713777
jrs0oBc7XRo	8	+	43077364	43083118	43083180	43084710	K562	HepG2	0.9967637540453075	0.9806178	0.77389675
jrs0oBc7XRo	8	+	43077364	43083118	43083180	43084710	K562	Heart_Atrial_Appendage	0.9967637540453075	0.9811307	0.75881153
FPF6WMl2tME	8	+	21999674	22002112	22002272	22003219	K562	Cells_EBV_transformed_lymphocytes	0.9829696489415635	0.98544043	0.9510662
FPF6WMl2tME	8	+	21999674	22002112	22002272	22003219	HepG2	K562	0.9879606590686939	0.9845754	0.95209825
FPF6WMl2tME	8	+	21999674	22002112	22002272	22003219	K562	HepG2	0.9829696489415635	0.98672616	0.95257837
FPF6WMl2tME	8	+	21999674	22002112	22002272	22003219	K562	Heart_Atrial_Appendage	0.9829696489415635	0.9864157	0.954947
RzJirWsLDrY	8	-	70586895	70583793	70583650	70583324	HepG2	Lung	0.998	0.98799264	0.93267524
RzJirWsLDrY	8	-	70586895	70583793	70583650	70583324	K562	Lung	0.998	0.98439646	0.93235433
RzJirWsLDrY	8	-	70586895	70583793	70583650	70583324	HepG2	Cells_EBV_transformed_lymphocytes	0.998	0.98780584	0.9316462
RzJirWsLDrY	8	-	70586895	70583793	70583650	70583324	K562	Cells_EBV_transformed_lymphocytes	0.998	0.9839708	0.92567253
RzJirWsLDrY	8	-	70586895	70583793	70583650	70583324	HepG2	Spleen	0.998	0.9875683	0.92635727
RzJirWsLDrY	8	-	70586895	70583793	70583650	70583324	HepG2	Heart_Atrial_Appendage	0.998	0.9884919	0.9344593
RzJirWsLDrY	8	-	70586895	70583793	70583650	70583324	HepG2	Liver	0.998	0.9869292	0.92507774
RzJirWsLDrY	8	-	70586895	70583793	70583650	70583324	HepG2	K562	0.998	0.9874236	0.93494
RzJirWsLDrY	8	-	70586895	70583793	70583650	70583324	K562	HepG2	0.998	0.9822196	0.9323902
RzJirWsLDrY	8	-	70586895	70583793	70583650	70583324	K562	Spleen	0.998	0.9839091	0.9307165
RzJirWsLDrY	8	-	70586895	70583793	70583650	70583324	K562	Heart_Atrial_Appendage	0.998	0.9851003	0.92998993
RzJirWsLDrY	8	-	70586895	70583793	70583650	70583324	K562	Liver	0.998	0.98314995	0.9344593
tloPYgrUrO8	8	+	144084330	144084413	144084609	144084722	HepG2	Lung	0.9849826379191733	0.992597	0.9076599
tloPYgrUrO8	8	+	144084330	144084413	144084609	144084722	K562	Brain_Cerebellum	0.9890648965059314	0.9920002	0.8493587
tloPYgrUrO8	8	+	144084330	144084413	144084609	144084722	K562	Spleen	0.9890648965059314	0.9928509	0.83602506
tloPYgrUrO8	8	+	144084330	144084413	144084609	144084722	K562	Heart_Atrial_Appendage	0.9890648965059314	0.99248135	0.9158074
hU4pt1nf8Vo	14	-	102968253	102967170	102967046	102966387	HepG2	Lung	0.9839687069670322	0.98707944	0.9648012
hU4pt1nf8Vo	14	-	102968253	102967170	102967046	102966387	HepG2	Cells_EBV_transformed_lymphocytes	0.9839687069670322	0.98646784	0.96445924
hU4pt1nf8Vo	14	-	102968253	102967170	102967046	102966387	K562	Cells_EBV_transformed_lymphocytes	0.9805704540313286	0.9850429	0.963328
hU4pt1nf8Vo	14	-	102968253	102967170	102967046	102966387	HepG2	Heart_Atrial_Appendage	0.9839687069670322	0.9870297	0.964839
hU4pt1nf8Vo	14	-	102968253	102967170	102967046	102966387	HepG2	Liver	0.9839687069670322	0.9868281	0.96421146
